,Time,Displacement,Force,Strain 1
680,13.58,0.226,0.5653,0.0894
681,13.6,0.2263,0.5665,0.0895
682,13.62,0.2267,0.5676,0.0896
683,13.64,0.227,0.5667,0.0897
684,13.66,0.2273,0.5677,0.0898
685,13.68,0.2277,0.5687,0.0899
686,13.7,0.228,0.5694,0.0901
687,13.72,0.2284,0.5698,0.0902
688,13.74,0.2287,0.5707,0.0903
689,13.76,0.2291,0.571,0.0904
690,13.78,0.2294,0.5718,0.0905
691,13.8,0.2297,0.5721,0.0906
692,13.82,0.23,0.5727,0.0908
693,13.84,0.2304,0.5738,0.0909
694,13.86,0.2307,0.5747,0.091
695,13.88,0.231,0.5746,0.0911
696,13.9,0.2314,0.5748,0.0912
697,13.92,0.2317,0.5754,0.0913
698,13.94,0.232,0.5756,0.0914
699,13.96,0.2323,0.576,0.0915
700,13.98,0.2327,0.5771,0.0916
701,14.0,0.233,0.5768,0.0918
702,14.02,0.2333,0.577,0.0919
703,14.04,0.2337,0.578,0.092
704,14.06,0.234,0.5791,0.092
705,14.08,0.2344,0.5791,0.0922
706,14.1,0.2347,0.5806,0.0923
707,14.12,0.2351,0.5809,0.0925
708,14.14,0.2354,0.5807,0.0926
709,14.16,0.2357,0.5814,0.0927
710,14.18,0.2361,0.583,0.0928
711,14.2,0.2364,0.5829,0.0929
712,14.22,0.2367,0.5824,0.093
713,14.24,0.237,0.583,0.0931
714,14.26,0.2373,0.5839,0.0932
715,14.28,0.2376,0.5842,0.0933
716,14.3,0.238,0.5856,0.0934
717,14.32,0.2383,0.5858,0.0936
718,14.34,0.2386,0.5853,0.0937
719,14.36,0.239,0.5858,0.0938
720,14.38,0.2393,0.5868,0.0939
721,14.4,0.2396,0.5875,0.094
722,14.42,0.2399,0.5883,0.0941
723,14.44,0.2403,0.5889,0.0942
724,14.46,0.2406,0.5898,0.0943
725,14.48,0.241,0.5906,0.0944
726,14.5,0.2413,0.5916,0.0946
727,14.52,0.2417,0.5922,0.0947
728,14.54,0.242,0.5921,0.0948
729,14.56,0.2424,0.5922,0.0949
730,14.58,0.2427,0.5922,0.095
731,14.6,0.243,0.5931,0.0951
732,14.62,0.2434,0.5939,0.0953
733,14.64,0.2437,0.5948,0.0954
734,14.66,0.244,0.5954,0.0955
735,14.68,0.2444,0.5956,0.0956
736,14.7,0.2447,0.596,0.0957
737,14.72,0.245,0.596,0.0958
738,14.74,0.2453,0.5963,0.0959
739,14.76,0.2457,0.5971,0.096
740,14.78,0.246,0.5976,0.0961
741,14.8,0.2463,0.5983,0.0962
742,14.82,0.2466,0.599,0.0963
743,14.84,0.247,0.5996,0.0964
744,14.86,0.2473,0.6008,0.0965
745,14.88,0.2477,0.6016,0.0967
746,14.9,0.248,0.6018,0.0968
747,14.92,0.2484,0.6017,0.0969
748,14.94,0.2487,0.6011,0.097
749,14.96,0.249,0.6018,0.0971
750,14.98,0.2494,0.6036,0.0972
751,15.0,0.2497,0.6035,0.0973
752,15.02,0.25,0.6035,0.0974
753,15.04,0.2503,0.6045,0.0975
754,15.06,0.2507,0.6051,0.0976
755,15.08,0.251,0.6069,0.0978
756,15.1,0.2513,0.6071,0.0979
757,15.12,0.2517,0.6064,0.098
758,15.14,0.252,0.607,0.0981
759,15.16,0.2523,0.6086,0.0982
760,15.18,0.2526,0.6092,0.0983
761,15.2,0.253,0.6092,0.0984
762,15.22,0.2533,0.6093,0.0985
763,15.24,0.2536,0.6102,0.0986
764,15.26,0.254,0.6111,0.0987
765,15.28,0.2543,0.6115,0.0989
766,15.3,0.2547,0.6122,0.099
767,15.32,0.255,0.612,0.0991
768,15.34,0.2554,0.6122,0.0992
769,15.36,0.2557,0.6134,0.0993
770,15.38,0.256,0.6142,0.0994
771,15.4,0.2564,0.6142,0.0995
772,15.42,0.2567,0.6141,0.0996
773,15.44,0.257,0.6148,0.0997
774,15.46,0.2573,0.6162,0.0998
775,15.48,0.2577,0.6171,0.0999
776,15.5,0.258,0.618,0.1001
777,15.52,0.2583,0.6182,0.1002
778,15.54,0.2587,0.6176,0.1003
779,15.56,0.259,0.6172,0.1004
780,15.58,0.2593,0.6183,0.1004
781,15.6,0.2596,0.6193,0.1005
782,15.62,0.2599,0.6195,0.1007
783,15.64,0.2603,0.6202,0.1008
784,15.66,0.2606,0.621,0.1009
785,15.68,0.261,0.6211,0.101
786,15.7,0.2613,0.6216,0.1011
787,15.72,0.2617,0.6222,0.1013
788,15.74,0.262,0.623,0.1014
789,15.76,0.2624,0.6244,0.1015
790,15.78,0.2627,0.6244,0.1016
791,15.8,0.263,0.6248,0.1017
792,15.82,0.2634,0.6247,0.1018
793,15.84,0.2637,0.6251,0.1019
794,15.86,0.264,0.6257,0.102
795,15.88,0.2644,0.6267,0.1021
796,15.9,0.2647,0.6268,0.1022
797,15.92,0.265,0.6274,0.1023
798,15.94,0.2653,0.628,0.1024
799,15.96,0.2656,0.6283,0.1025
800,15.98,0.266,0.6285,0.1026
801,16.0,0.2663,0.6291,0.1028
802,16.02,0.2666,0.6295,0.1028
803,16.04,0.267,0.6309,0.103
804,16.06,0.2673,0.6312,0.1031
805,16.08,0.2677,0.6308,0.1032
806,16.1,0.268,0.6316,0.1034
807,16.12,0.2684,0.6328,0.1035
808,16.14,0.2687,0.6338,0.1036
809,16.16,0.2691,0.634,0.1037
810,16.18,0.2694,0.6339,0.1038
811,16.2,0.2697,0.6345,0.1039
812,16.22,0.27,0.6355,0.104
813,16.24,0.2704,0.6358,0.1041
814,16.26,0.2707,0.6365,0.1042
815,16.28,0.271,0.6364,0.1043
816,16.3,0.2714,0.6363,0.1043
817,16.32,0.2717,0.6371,0.1045
818,16.34,0.272,0.6373,0.1046
819,16.36,0.2723,0.6383,0.1047
820,16.38,0.2726,0.6392,0.1047
821,16.4,0.2729,0.6399,0.1048
822,16.42,0.2732,0.64,0.1049
823,16.44,0.2736,0.6399,0.1051
824,16.46,0.2739,0.64,0.1052
825,16.48,0.2743,0.641,0.1053
826,16.5,0.2746,0.6426,0.1054
827,16.52,0.275,0.6429,0.1056
828,16.54,0.2753,0.6437,0.1057
829,16.56,0.2757,0.6444,0.1058
830,16.58,0.276,0.6439,0.1059
831,16.6,0.2764,0.6435,0.106
832,16.62,0.2767,0.6445,0.1061
833,16.64,0.277,0.6458,0.1062
834,16.66,0.2774,0.6463,0.1063
835,16.68,0.2777,0.6467,0.1064
836,16.7,0.278,0.6467,0.1065
837,16.72,0.2783,0.648,0.1067
838,16.74,0.2787,0.649,0.1067
839,16.76,0.279,0.6486,0.1068
840,16.78,0.2793,0.6484,0.1069
841,16.8,0.2796,0.6492,0.1071
842,16.82,0.28,0.65,0.1072
843,16.84,0.2803,0.6505,0.1073
844,16.86,0.2806,0.6507,0.1074
845,16.88,0.281,0.6522,0.1075
846,16.9,0.2813,0.653,0.1076
847,16.92,0.2817,0.6528,0.1077
848,16.94,0.282,0.6531,0.1078
849,16.96,0.2823,0.654,0.1079
850,16.98,0.2827,0.6542,0.108
851,17.0,0.283,0.6556,0.1081
852,17.02,0.2833,0.6554,0.1082
853,17.04,0.2837,0.6553,0.1083
854,17.06,0.284,0.656,0.1084
855,17.08,0.2843,0.6568,0.1085
856,17.1,0.2847,0.6576,0.1086
857,17.12,0.285,0.6576,0.1087
858,17.14,0.2853,0.6576,0.1088
859,17.16,0.2856,0.6579,0.1089
860,17.18,0.2859,0.6588,0.109
861,17.2,0.2863,0.6588,0.1091
862,17.22,0.2866,0.66,0.1093
863,17.24,0.2869,0.6609,0.1094
864,17.26,0.2873,0.6611,0.1095
865,17.28,0.2877,0.6617,0.1096
866,17.3,0.288,0.6615,0.1097
867,17.32,0.2884,0.6624,0.1098
868,17.34,0.2887,0.6634,0.1099
869,17.36,0.2891,0.6643,0.1101
870,17.38,0.2894,0.6639,0.1101
871,17.4,0.2897,0.664,0.1103
872,17.42,0.29,0.6644,0.1104
873,17.44,0.2904,0.6652,0.1105
874,17.46,0.2907,0.6665,0.1106
875,17.48,0.291,0.6674,0.1106
876,17.5,0.2913,0.6672,0.1107
877,17.52,0.2917,0.6669,0.1109
878,17.54,0.292,0.6683,0.1109
879,17.56,0.2923,0.6692,0.111
880,17.58,0.2926,0.6692,0.1111
881,17.6,0.2929,0.6686,0.1112
882,17.62,0.2933,0.6694,0.1113
883,17.64,0.2936,0.6703,0.1114
884,17.66,0.294,0.6703,0.1116
885,17.68,0.2943,0.6703,0.1117
886,17.7,0.2947,0.6715,0.1118
887,17.72,0.295,0.6721,0.1119
888,17.74,0.2954,0.6726,0.112
889,17.76,0.2957,0.6735,0.1121
890,17.78,0.296,0.673,0.1122
891,17.8,0.2963,0.6732,0.1123
892,17.82,0.2967,0.6744,0.1124
893,17.84,0.297,0.675,0.1125
894,17.86,0.2973,0.6755,0.1126
895,17.88,0.2977,0.6758,0.1127
896,17.9,0.298,0.6774,0.1128
897,17.92,0.2983,0.6788,0.1129
898,17.94,0.2986,0.6788,0.113
899,17.96,0.2989,0.6787,0.1131
900,17.98,0.2993,0.6782,0.1132
901,18.0,0.2996,0.6784,0.1133
902,18.02,0.2999,0.6791,0.1134
903,18.04,0.3003,0.6802,0.1135
904,18.06,0.3006,0.6811,0.1136
905,18.08,0.301,0.6814,0.1138
906,18.1,0.3014,0.6819,0.1138
907,18.12,0.3017,0.6826,0.114
908,18.14,0.302,0.6826,0.1141
909,18.16,0.3024,0.6828,0.1142
910,18.18,0.3027,0.6834,0.1143
911,18.2,0.303,0.684,0.1144
912,18.22,0.3033,0.6841,0.1144
913,18.24,0.3037,0.6837,0.1146
914,18.26,0.304,0.6852,0.1147
915,18.28,0.3043,0.6859,0.1148
916,18.3,0.3047,0.6859,0.1149
917,18.32,0.305,0.6872,0.115
918,18.34,0.3053,0.6878,0.1151
919,18.36,0.3056,0.6875,0.1152
920,18.38,0.3059,0.6874,0.1153
921,18.4,0.3063,0.6879,0.1153
922,18.42,0.3066,0.6894,0.1154
923,18.44,0.307,0.6909,0.1156
924,18.46,0.3073,0.6911,0.1157
925,18.48,0.3077,0.6909,0.1158
926,18.5,0.308,0.6909,0.1159
927,18.52,0.3084,0.6917,0.116
928,18.54,0.3087,0.6926,0.1161
929,18.56,0.309,0.693,0.1162
930,18.58,0.3094,0.6931,0.1163
931,18.6,0.3097,0.6928,0.1164
932,18.62,0.31,0.6936,0.1165
933,18.64,0.3104,0.6947,0.1166
934,18.66,0.3107,0.6947,0.1168
935,18.68,0.311,0.6957,0.1168
936,18.7,0.3113,0.6962,0.1169
937,18.72,0.3117,0.6965,0.117
938,18.74,0.312,0.6973,0.1171
939,18.76,0.3123,0.6973,0.1173
940,18.78,0.3126,0.6981,0.1174
941,18.8,0.313,0.6988,0.1175
942,18.82,0.3133,0.6997,0.1176
943,18.84,0.3137,0.6998,0.1177
944,18.86,0.314,0.6996,0.1178
945,18.88,0.3144,0.6995,0.1179
946,18.9,0.3148,0.6995,0.118
947,18.92,0.3151,0.7015,0.1181
948,18.94,0.3154,0.7027,0.1182
949,18.96,0.3157,0.7025,0.1183
950,18.98,0.316,0.7027,0.1184
951,19.0,0.3164,0.7032,0.1185
952,19.02,0.3167,0.704,0.1186
953,19.04,0.317,0.7046,0.1187
954,19.06,0.3173,0.704,0.1188
955,19.08,0.3177,0.7045,0.1189
956,19.1,0.318,0.7049,0.119
957,19.12,0.3183,0.7048,0.1191
958,19.14,0.3186,0.7048,0.1192
959,19.16,0.3189,0.7056,0.1192
960,19.18,0.3193,0.7067,0.1193
961,19.2,0.3196,0.7075,0.1195
962,19.22,0.3199,0.7075,0.1195
963,19.24,0.3203,0.7078,0.1196
964,19.26,0.3206,0.7089,0.1198
965,19.28,0.321,0.7106,0.1199
966,19.3,0.3213,0.7104,0.12
967,19.32,0.3217,0.7103,0.1201
968,19.34,0.322,0.7101,0.1203
969,19.36,0.3224,0.7109,0.1203
970,19.38,0.3227,0.7117,0.1204
971,19.4,0.323,0.7122,0.1205
972,19.42,0.3233,0.7122,0.1206
973,19.44,0.3237,0.7126,0.1207
974,19.46,0.324,0.7134,0.1208
975,19.48,0.3244,0.7138,0.121
976,19.5,0.3247,0.715,0.1211
977,19.52,0.325,0.7153,0.1211
978,19.54,0.3253,0.7155,0.1212
979,19.56,0.3256,0.7161,0.1213
980,19.58,0.326,0.7164,0.1214
981,19.6,0.3263,0.7165,0.1215
982,19.62,0.3266,0.7172,0.1216
983,19.64,0.327,0.718,0.1217
984,19.66,0.3273,0.7193,0.1218
985,19.68,0.3277,0.7197,0.1219
986,19.7,0.328,0.7204,0.1221
987,19.72,0.3284,0.7203,0.1222
988,19.74,0.3287,0.7196,0.1223
989,19.76,0.329,0.72,0.1223
990,19.78,0.3294,0.7212,0.1225
991,19.8,0.3297,0.722,0.1226
992,19.82,0.33,0.7227,0.1226
993,19.84,0.3304,0.723,0.1227
994,19.86,0.3307,0.723,0.1228
995,19.88,0.331,0.7228,0.123
996,19.9,0.3314,0.7229,0.1231
997,19.92,0.3317,0.7239,0.1232
998,19.94,0.332,0.7239,0.1232
999,19.96,0.3323,0.7243,0.1233
1000,19.98,0.3327,0.7247,0.1234
1001,20.0,0.333,0.7251,0.1235
1002,20.02,0.3333,0.7259,0.1236
1003,20.04,0.3337,0.7265,0.1237
1004,20.06,0.3341,0.7279,0.1238
1005,20.08,0.3344,0.7288,0.1239
1006,20.1,0.3348,0.7293,0.124
1007,20.12,0.3351,0.7292,0.1242
1008,20.14,0.3354,0.7297,0.1243
1009,20.16,0.3358,0.7295,0.1244
1010,20.18,0.3361,0.7295,0.1245
1011,20.2,0.3364,0.7306,0.1245
1012,20.22,0.3367,0.7313,0.1246
1013,20.24,0.337,0.7321,0.1247
1014,20.26,0.3374,0.7323,0.1248
1015,20.28,0.3377,0.7331,0.1249
1016,20.3,0.338,0.7334,0.125
1017,20.32,0.3383,0.7336,0.1251
1018,20.34,0.3386,0.7342,0.1252
1019,20.36,0.3389,0.7348,0.1253
1020,20.38,0.3393,0.7353,0.1254
1021,20.4,0.3396,0.7364,0.1255
1022,20.42,0.34,0.7367,0.1256
1023,20.44,0.3403,0.7368,0.1257
1024,20.46,0.3407,0.737,0.1258
1025,20.48,0.341,0.7377,0.1259
1026,20.5,0.3414,0.7389,0.126
1027,20.52,0.3417,0.739,0.1261
1028,20.54,0.342,0.7396,0.1262
1029,20.56,0.3423,0.7395,0.1263
1030,20.58,0.3427,0.7398,0.1264
1031,20.6,0.343,0.7398,0.1265
1032,20.62,0.3433,0.7403,0.1265
1033,20.64,0.3437,0.7409,0.1267
1034,20.66,0.344,0.7417,0.1268
1035,20.68,0.3443,0.7419,0.1269
1036,20.7,0.3446,0.7434,0.127
1037,20.72,0.345,0.7441,0.1271
1038,20.74,0.3453,0.7437,0.1272
1039,20.76,0.3456,0.7437,0.1272
1040,20.78,0.3459,0.7439,0.1273
1041,20.8,0.3462,0.7443,0.1275
1042,20.82,0.3466,0.7445,0.1276
1043,20.84,0.3469,0.7455,0.1277
1044,20.86,0.3473,0.7462,0.1278
1045,20.88,0.3476,0.746,0.1279
1046,20.9,0.348,0.7461,0.128
1047,20.92,0.3483,0.7472,0.1281
1048,20.94,0.3487,0.7479,0.1282
1049,20.96,0.349,0.7474,0.1283
1050,20.98,0.3493,0.7479,0.1284
1051,21.0,0.3496,0.7489,0.1285
1052,21.02,0.35,0.7502,0.1286
1053,21.04,0.3503,0.751,0.1287
1054,21.06,0.3506,0.7504,0.1288
1055,21.08,0.351,0.7505,0.1289
1056,21.1,0.3513,0.7507,0.129
1057,21.12,0.3516,0.7516,0.1291
1058,21.14,0.352,0.7532,0.1291
1059,21.16,0.3523,0.7542,0.1293
1060,21.18,0.3526,0.754,0.1293
1061,21.2,0.3529,0.7537,0.1294
1062,21.22,0.3533,0.7538,0.1295
1063,21.24,0.3536,0.7543,0.1296
1064,21.26,0.354,0.7549,0.1297
1065,21.28,0.3543,0.7555,0.1298
1066,21.3,0.3547,0.7562,0.1299
1067,21.32,0.355,0.7566,0.13
1068,21.34,0.3554,0.7566,0.1301
1069,21.36,0.3557,0.7567,0.1302
1070,21.38,0.356,0.7575,0.1303
1071,21.4,0.3563,0.7593,0.1304
1072,21.42,0.3567,0.7603,0.1305
1073,21.44,0.357,0.7604,0.1306
1074,21.46,0.3574,0.7593,0.1307
1075,21.48,0.3577,0.7597,0.1308
1076,21.5,0.358,0.7602,0.1309
1077,21.52,0.3584,0.7604,0.131
1078,21.54,0.3587,0.7609,0.1311
1079,21.56,0.359,0.7614,0.1312
1080,21.58,0.3593,0.7618,0.1313
1081,21.6,0.3597,0.7626,0.1314
1082,21.62,0.36,0.7631,0.1315
1083,21.64,0.3604,0.7633,0.1316
1084,21.66,0.3607,0.7637,0.1317
1085,21.68,0.3611,0.7644,0.1318
1086,21.7,0.3614,0.7652,0.1319
1087,21.72,0.3618,0.7651,0.132
1088,21.74,0.3621,0.7653,0.1321
1089,21.76,0.3624,0.766,0.1322
1090,21.78,0.3627,0.7666,0.1322
1091,21.8,0.363,0.7672,0.1323
1092,21.82,0.3633,0.7684,0.1325
1093,21.84,0.3637,0.7679,0.1325
1094,21.86,0.364,0.7685,0.1326
1095,21.88,0.3643,0.7685,0.1327
1096,21.9,0.3646,0.7687,0.1328
1097,21.92,0.365,0.7694,0.1329
1098,21.94,0.3653,0.7701,0.1329
1099,21.96,0.3656,0.7698,0.133
1100,21.98,0.3659,0.7707,0.1331
1101,22.0,0.3662,0.772,0.1332
1102,22.02,0.3666,0.7721,0.1333
1103,22.04,0.3669,0.7724,0.1334
1104,22.06,0.3673,0.7722,0.1335
1105,22.08,0.3677,0.772,0.1336
1106,22.1,0.368,0.7727,0.1337
1107,22.12,0.3684,0.7727,0.1338
1108,22.14,0.3687,0.7736,0.1339
1109,22.16,0.369,0.7751,0.134
1110,22.18,0.3693,0.7766,0.1341
1111,22.2,0.3697,0.7761,0.1343
1112,22.22,0.37,0.7759,0.1343
1113,22.24,0.3703,0.776,0.1344
1114,22.26,0.3706,0.7767,0.1345
1115,22.28,0.371,0.7776,0.1346
1116,22.3,0.3713,0.778,0.1347
1117,22.32,0.3716,0.7786,0.1348
1118,22.34,0.3719,0.7787,0.1349
1119,22.36,0.3722,0.7791,0.1349
1120,22.38,0.3725,0.7794,0.1351
1121,22.4,0.3729,0.7788,0.1352
1122,22.42,0.3732,0.7797,0.1353
1123,22.44,0.3736,0.7803,0.1354
1124,22.46,0.374,0.7811,0.1355
1125,22.48,0.3743,0.7814,0.1357
1126,22.5,0.3747,0.7822,0.1358
1127,22.52,0.375,0.7828,0.1358
1128,22.54,0.3754,0.7835,0.1359
1129,22.56,0.3757,0.7835,0.136
1130,22.58,0.376,0.7834,0.1361
1131,22.6,0.3764,0.7851,0.1362
1132,22.62,0.3767,0.7853,0.1362
1133,22.64,0.377,0.7846,0.1364
1134,22.66,0.3774,0.7851,0.1365
1135,22.68,0.3777,0.7864,0.1366
1136,22.7,0.378,0.7867,0.1367
1137,22.72,0.3784,0.787,0.1367
1138,22.74,0.3787,0.7876,0.1368
1139,22.76,0.379,0.788,0.1369
1140,22.78,0.3794,0.7883,0.137
1141,22.8,0.3797,0.7883,0.1371
1142,22.82,0.38,0.7893,0.1372
1143,22.84,0.3804,0.7902,0.1373
1144,22.86,0.3807,0.7907,0.1374
1145,22.88,0.3811,0.7904,0.1375
1146,22.9,0.3814,0.7909,0.1377
1147,22.92,0.3818,0.792,0.1378
1148,22.94,0.3821,0.792,0.1378
1149,22.96,0.3824,0.7923,0.1379
1150,22.98,0.3827,0.7926,0.138
1151,23.0,0.383,0.7929,0.1381
1152,23.02,0.3834,0.7936,0.1382
1153,23.04,0.3837,0.7939,0.1383
1154,23.06,0.384,0.7938,0.1384
1155,23.08,0.3844,0.7939,0.1385
1156,23.1,0.3847,0.7955,0.1386
1157,23.12,0.385,0.796,0.1387
1158,23.14,0.3853,0.7967,0.1388
1159,23.16,0.3857,0.7971,0.1388
1160,23.18,0.386,0.7964,0.1389
1161,23.2,0.3863,0.7965,0.139
1162,23.22,0.3867,0.7973,0.1391
1163,23.24,0.387,0.7977,0.1392
1164,23.26,0.3874,0.7988,0.1393
1165,23.28,0.3877,0.8002,0.1394
1166,23.3,0.3881,0.8012,0.1395
1167,23.32,0.3884,0.8007,0.1396
1168,23.34,0.3887,0.8007,0.1397
1169,23.36,0.389,0.8005,0.1398
1170,23.38,0.3894,0.8013,0.1399
1171,23.4,0.3897,0.8016,0.14
1172,23.42,0.39,0.8021,0.1401
1173,23.44,0.3903,0.8027,0.1401
1174,23.46,0.3907,0.8034,0.1402
1175,23.48,0.391,0.8039,0.1403
1176,23.5,0.3913,0.8042,0.1404
1177,23.52,0.3916,0.8038,0.1405
1178,23.54,0.3919,0.8055,0.1406
1179,23.56,0.3922,0.8059,0.1407
1180,23.58,0.3926,0.806,0.1407
1181,23.6,0.3929,0.8058,0.1409
1182,23.62,0.3932,0.8061,0.141
1183,23.64,0.3936,0.8061,0.1411
1184,23.66,0.3939,0.8074,0.1412
1185,23.68,0.3943,0.8079,0.1413
1186,23.7,0.3946,0.808,0.1414
1187,23.72,0.395,0.8087,0.1415
1188,23.74,0.3953,0.8092,0.1416
1189,23.76,0.3957,0.8102,0.1417
1190,23.78,0.396,0.81,0.1418
1191,23.8,0.3963,0.8098,0.1419
1192,23.82,0.3967,0.8108,0.142
1193,23.84,0.397,0.8116,0.1421
1194,23.86,0.3973,0.812,0.1422
1195,23.88,0.3977,0.8124,0.1423
1196,23.9,0.398,0.8137,0.1424
1197,23.92,0.3983,0.8136,0.1425
1198,23.94,0.3986,0.813,0.1426
1199,23.96,0.3989,0.8137,0.1427
1200,23.98,0.3993,0.8139,0.1427
1201,24.0,0.3996,0.8145,0.1428
1202,24.02,0.3999,0.815,0.1429
1203,24.04,0.4003,0.8156,0.143
1204,24.06,0.4006,0.8157,0.1432
1205,24.08,0.401,0.8163,0.1432
1206,24.1,0.4014,0.817,0.1433
1207,24.12,0.4017,0.8181,0.1434
1208,24.14,0.402,0.8186,0.1435
1209,24.16,0.4024,0.8188,0.1437
1210,24.18,0.4027,0.8192,0.1438
1211,24.2,0.4031,0.8193,0.1438
1212,24.22,0.4034,0.8196,0.1439
1213,24.24,0.4037,0.8199,0.144
1214,24.26,0.4041,0.82,0.1441
1215,24.28,0.4044,0.8209,0.1442
1216,24.3,0.4047,0.8219,0.1442
1217,24.32,0.405,0.8223,0.1443
1218,24.34,0.4053,0.8222,0.1444
1219,24.36,0.4057,0.8219,0.1445
1220,24.38,0.406,0.8224,0.1446
1221,24.4,0.4063,0.8229,0.1447
1222,24.42,0.4066,0.8231,0.1448
1223,24.44,0.407,0.8241,0.1449
1224,24.46,0.4074,0.8245,0.145
1225,24.48,0.4077,0.8253,0.1451
1226,24.5,0.408,0.8258,0.1452
1227,24.52,0.4084,0.8257,0.1453
1228,24.54,0.4087,0.8261,0.1454
1229,24.56,0.4091,0.8268,0.1455
1230,24.58,0.4094,0.8271,0.1456
1231,24.6,0.4097,0.8273,0.1457
1232,24.62,0.4101,0.8282,0.1458
1233,24.64,0.4104,0.8281,0.1459
1234,24.66,0.4107,0.8285,0.146
1235,24.68,0.411,0.8289,0.146
1236,24.7,0.4114,0.8294,0.1462
1237,24.72,0.4117,0.8297,0.1463
1238,24.74,0.412,0.8304,0.1464
1239,24.76,0.4123,0.831,0.1464
1240,24.78,0.4126,0.8316,0.1465
1241,24.8,0.413,0.832,0.1466
1242,24.82,0.4133,0.8324,0.1467
1243,24.84,0.4137,0.8329,0.1468
1244,24.86,0.414,0.8335,0.1469
1245,24.88,0.4144,0.8333,0.147
1246,24.9,0.4147,0.8338,0.1471
1247,24.92,0.4151,0.8349,0.1471
1248,24.94,0.4154,0.8353,0.1472
1249,24.96,0.4157,0.835,0.1473
1250,24.98,0.416,0.8354,0.1474
1251,25.0,0.4163,0.8361,0.1475
1252,25.02,0.4166,0.8361,0.1476
1253,25.04,0.417,0.8369,0.1477
1254,25.06,0.4173,0.8374,0.1478
1255,25.08,0.4176,0.8381,0.1479
1256,25.1,0.4179,0.8385,0.148
1257,25.12,0.4183,0.8388,0.148
1258,25.14,0.4186,0.8387,0.1481
1259,25.16,0.4189,0.8383,0.1482
1260,25.18,0.4192,0.8393,0.1483
1261,25.2,0.4196,0.8399,0.1484
1262,25.22,0.4199,0.8405,0.1485
1263,25.24,0.4203,0.8419,0.1486
1264,25.26,0.4206,0.8419,0.1487
1265,25.28,0.421,0.8422,0.1488
1266,25.3,0.4214,0.8428,0.149
1267,25.32,0.4217,0.8432,0.1491
1268,25.34,0.422,0.8431,0.1492
1269,25.36,0.4224,0.8425,0.1493
1270,25.38,0.4227,0.8427,0.1493
1271,25.4,0.423,0.8438,0.1494
1272,25.42,0.4234,0.845,0.1495
1273,25.44,0.4237,0.8455,0.1496
1274,25.46,0.4241,0.846,0.1497
1275,25.48,0.4244,0.8467,0.1498
1276,25.5,0.4247,0.8464,0.1499
1277,25.52,0.425,0.8471,0.1499
1278,25.54,0.4253,0.8482,0.15
1279,25.56,0.4257,0.8485,0.1501
1280,25.58,0.426,0.8483,0.1502
1281,25.6,0.4263,0.8484,0.1503
1282,25.62,0.4267,0.8492,0.1504
1283,25.64,0.427,0.8493,0.1505
1284,25.66,0.4274,0.8502,0.1506
1285,25.68,0.4277,0.8513,0.1507
1286,25.7,0.4281,0.8515,0.1509
1287,25.72,0.4284,0.851,0.1509
1288,25.74,0.4287,0.8515,0.151
1289,25.76,0.4291,0.852,0.1511
1290,25.78,0.4294,0.8524,0.1512
1291,25.8,0.4297,0.8526,0.1513
1292,25.82,0.43,0.8533,0.1514
1293,25.84,0.4304,0.8545,0.1515
1294,25.86,0.4307,0.8545,0.1516
1295,25.88,0.431,0.8544,0.1516
1296,25.9,0.4313,0.8548,0.1517
1297,25.92,0.4317,0.8546,0.1518
1298,25.94,0.432,0.8555,0.1519
1299,25.96,0.4323,0.8556,0.152
1300,25.98,0.4326,0.8564,0.1521
1301,26.0,0.433,0.8567,0.1522
1302,26.02,0.4333,0.8567,0.1523
1303,26.04,0.4337,0.8582,0.1524
1304,26.06,0.4341,0.8592,0.1525
1305,26.08,0.4344,0.8588,0.1526
1306,26.1,0.4347,0.8589,0.1527
1307,26.12,0.4351,0.8591,0.1528
1308,26.14,0.4354,0.8597,0.1528
1309,26.16,0.4357,0.8603,0.153
1310,26.18,0.436,0.8609,0.153
1311,26.2,0.4363,0.8611,0.1531
1312,26.22,0.4366,0.862,0.1532
1313,26.24,0.437,0.8618,0.1533
1314,26.26,0.4373,0.8627,0.1534
1315,26.28,0.4376,0.8629,0.1535
1316,26.3,0.4379,0.8629,0.1535
1317,26.32,0.4383,0.8643,0.1536
1318,26.34,0.4386,0.8642,0.1537
1319,26.36,0.4389,0.8645,0.1537
1320,26.38,0.4392,0.8652,0.1538
1321,26.4,0.4395,0.8655,0.154
1322,26.42,0.4399,0.8654,0.154
1323,26.44,0.4403,0.8653,0.1542
1324,26.46,0.4406,0.866,0.1543
1325,26.48,0.441,0.8663,0.1544
1326,26.5,0.4413,0.8672,0.1545
1327,26.52,0.4417,0.8674,0.1546
1328,26.54,0.442,0.8673,0.1547
1329,26.56,0.4423,0.8678,0.1548
1330,26.58,0.4427,0.8688,0.1548
1331,26.6,0.443,0.87,0.1549
1332,26.62,0.4433,0.8703,0.155
1333,26.64,0.4437,0.8703,0.1551
1334,26.66,0.444,0.8708,0.1552
1335,26.68,0.4443,0.8705,0.1553
1336,26.7,0.4446,0.8711,0.1554
1337,26.72,0.4449,0.8711,0.1555
1338,26.74,0.4453,0.872,0.1555
1339,26.76,0.4456,0.8725,0.1556
1340,26.78,0.4459,0.8724,0.1557
1341,26.8,0.4462,0.8728,0.1558
1342,26.82,0.4466,0.8737,0.1559
