,Time,Displacement,Force,Strain 1
2181,43.6,0.7264,1.0579,0.2266
2182,43.62,0.7267,1.0575,0.2267
2183,43.64,0.727,1.0571,0.2268
2184,43.66,0.7274,1.0579,0.2269
2185,43.68,0.7277,1.0578,0.227
2186,43.7,0.728,1.0582,0.2271
2187,43.72,0.7284,1.0592,0.2272
2188,43.74,0.7287,1.0596,0.2273
2189,43.76,0.729,1.0598,0.2274
2190,43.78,0.7293,1.0593,0.2275
2191,43.8,0.7297,1.0595,0.2276
2192,43.82,0.73,1.0609,0.2277
2193,43.84,0.7303,1.0618,0.2278
2194,43.86,0.7307,1.062,0.2279
2195,43.88,0.731,1.0621,0.228
2196,43.9,0.7314,1.0625,0.2281
2197,43.92,0.7317,1.0631,0.2282
2198,43.94,0.7321,1.0627,0.2283
2199,43.96,0.7324,1.0631,0.2284
2200,43.98,0.7328,1.0638,0.2286
2201,44.0,0.7331,1.0636,0.2287
2202,44.02,0.7334,1.0637,0.2287
2203,44.04,0.7337,1.0645,0.2288
2204,44.06,0.7341,1.0648,0.2289
2205,44.08,0.7344,1.0647,0.229
2206,44.1,0.7347,1.0653,0.2291
2207,44.12,0.7351,1.0658,0.2292
2208,44.14,0.7354,1.0655,0.2293
2209,44.16,0.7357,1.066,0.2294
2210,44.18,0.736,1.0665,0.2295
2211,44.2,0.7363,1.068,0.2296
2212,44.22,0.7366,1.0691,0.2297
2213,44.24,0.737,1.0678,0.2298
2214,44.26,0.7373,1.0674,0.2299
2215,44.28,0.7376,1.0679,0.23
2216,44.3,0.738,1.0687,0.2302
2217,44.32,0.7384,1.0701,0.2303
2218,44.34,0.7387,1.0699,0.2304
2219,44.36,0.739,1.07,0.2304
2220,44.38,0.7394,1.0706,0.2305
2221,44.4,0.7397,1.0706,0.2307
2222,44.42,0.74,1.071,0.2308
2223,44.44,0.7404,1.0717,0.2309
2224,44.46,0.7407,1.0719,0.2309
2225,44.48,0.741,1.0724,0.231
2226,44.5,0.7413,1.0716,0.2311
2227,44.52,0.7417,1.0718,0.2312
2228,44.54,0.742,1.0725,0.2313
2229,44.56,0.7423,1.0728,0.2315
2230,44.58,0.7426,1.0735,0.2315
2231,44.6,0.743,1.0738,0.2316
2232,44.62,0.7433,1.0742,0.2317
2233,44.64,0.7436,1.0743,0.2318
2234,44.66,0.7439,1.0748,0.232
2235,44.68,0.7443,1.0751,0.2321
2236,44.7,0.7446,1.0749,0.2322
2237,44.72,0.745,1.0758,0.2323
2238,44.74,0.7454,1.0764,0.2324
2239,44.76,0.7457,1.0772,0.2325
2240,44.78,0.746,1.0776,0.2327
2241,44.8,0.7464,1.0775,0.2327
2242,44.82,0.7467,1.0773,0.2328
2243,44.84,0.747,1.0779,0.233
2244,44.86,0.7473,1.0785,0.2331
2245,44.88,0.7476,1.0785,0.2332
2246,44.9,0.748,1.0789,0.2333
2247,44.92,0.7483,1.0786,0.2334
2248,44.94,0.7486,1.0788,0.2334
2249,44.96,0.7489,1.0795,0.2335
2250,44.98,0.7493,1.0806,0.2336
2251,45.0,0.7496,1.081,0.2337
2252,45.02,0.7499,1.0814,0.2338
2253,45.04,0.7502,1.0815,0.2339
2254,45.06,0.7506,1.0814,0.2341
2255,45.08,0.7509,1.0822,0.2342
2256,45.1,0.7513,1.0826,0.2343
2257,45.12,0.7517,1.0832,0.2344
2258,45.14,0.752,1.0827,0.2345
2259,45.16,0.7524,1.083,0.2346
2260,45.18,0.7527,1.0835,0.2347
2261,45.2,0.7531,1.084,0.2348
2262,45.22,0.7534,1.0848,0.2349
2263,45.24,0.7537,1.0853,0.235
2264,45.26,0.7541,1.0853,0.2351
2265,45.28,0.7544,1.0853,0.2352
2266,45.3,0.7547,1.0861,0.2353
2267,45.32,0.7551,1.0866,0.2354
2268,45.34,0.7554,1.0874,0.2355
2269,45.36,0.7557,1.0875,0.2356
2270,45.38,0.756,1.0875,0.2357
2271,45.4,0.7563,1.0877,0.2358
2272,45.42,0.7566,1.0882,0.2359
2273,45.44,0.757,1.0889,0.236
2274,45.46,0.7573,1.0888,0.2361
2275,45.48,0.7576,1.0891,0.2362
2276,45.5,0.758,1.0896,0.2363
2277,45.52,0.7584,1.0895,0.2364
2278,45.54,0.7587,1.0894,0.2366
2279,45.56,0.7591,1.0907,0.2367
2280,45.58,0.7594,1.0916,0.2368
2281,45.6,0.7597,1.091,0.2369
2282,45.62,0.7601,1.0912,0.237
2283,45.64,0.7604,1.0919,0.2371
2284,45.66,0.7607,1.0924,0.2372
2285,45.68,0.761,1.0922,0.2374
2286,45.7,0.7614,1.0919,0.2374
2287,45.72,0.7617,1.0919,0.2375
2288,45.74,0.762,1.093,0.2376
2289,45.76,0.7623,1.0939,0.2377
2290,45.78,0.7627,1.0943,0.2378
2291,45.8,0.763,1.0939,0.2379
2292,45.82,0.7633,1.0943,0.238
2293,45.84,0.7636,1.0937,0.2381
2294,45.86,0.764,1.0938,0.2382
2295,45.88,0.7643,1.0952,0.2383
2296,45.9,0.7646,1.0954,0.2384
2297,45.92,0.765,1.0955,0.2385
2298,45.94,0.7654,1.0963,0.2386
2299,45.96,0.7657,1.097,0.2387
2300,45.98,0.766,1.0968,0.2388
2301,46.0,0.7664,1.097,0.2389
2302,46.02,0.7667,1.0975,0.239
2303,46.04,0.767,1.0984,0.2391
2304,46.06,0.7673,1.0988,0.2392
2305,46.08,0.7676,1.098,0.2393
2306,46.1,0.768,1.0993,0.2394
2307,46.12,0.7683,1.0999,0.2395
2308,46.14,0.7686,1.1,0.2396
2309,46.16,0.769,1.1002,0.2398
2310,46.18,0.7693,1.1013,0.2399
2311,46.2,0.7696,1.1017,0.2399
2312,46.22,0.7699,1.1013,0.2401
2313,46.24,0.7703,1.1016,0.2402
2314,46.26,0.7706,1.1023,0.2403
2315,46.28,0.7709,1.103,0.2404
2316,46.3,0.7713,1.1026,0.2405
2317,46.32,0.7717,1.1033,0.2406
2318,46.34,0.772,1.1037,0.2407
2319,46.36,0.7724,1.1038,0.2409
2320,46.38,0.7727,1.1038,0.2409
2321,46.4,0.773,1.1056,0.241
2322,46.42,0.7733,1.1058,0.2411
2323,46.44,0.7737,1.1055,0.2412
2324,46.46,0.774,1.106,0.2414
2325,46.48,0.7743,1.1061,0.2415
2326,46.5,0.7747,1.1062,0.2416
2327,46.52,0.775,1.1064,0.2417
2328,46.54,0.7753,1.1063,0.2418
2329,46.56,0.7756,1.1072,0.2419
2330,46.58,0.776,1.1077,0.2419
2331,46.6,0.7763,1.1075,0.242
2332,46.62,0.7766,1.108,0.2421
2333,46.64,0.7769,1.1083,0.2422
2334,46.66,0.7773,1.1087,0.2423
2335,46.68,0.7776,1.1096,0.2424
2336,46.7,0.778,1.1096,0.2426
2337,46.72,0.7784,1.1101,0.2427
2338,46.74,0.7787,1.1107,0.2429
2339,46.76,0.7791,1.111,0.243
2340,46.78,0.7794,1.112,0.2431
2341,46.8,0.7797,1.113,0.2432
2342,46.82,0.7801,1.1133,0.2433
2343,46.84,0.7804,1.1125,0.2434
2344,46.86,0.7807,1.112,0.2434
2345,46.88,0.781,1.1123,0.2435
2346,46.9,0.7814,1.1129,0.2437
2347,46.92,0.7817,1.113,0.2438
2348,46.94,0.782,1.1136,0.2439
2349,46.96,0.7823,1.1138,0.244
2350,46.98,0.7826,1.114,0.2441
2351,47.0,0.7829,1.115,0.2442
2352,47.02,0.7833,1.1153,0.2443
2353,47.04,0.7836,1.1153,0.2444
2354,47.06,0.784,1.116,0.2445
2355,47.08,0.7843,1.1161,0.2446
2356,47.1,0.7847,1.116,0.2447
2357,47.12,0.785,1.1169,0.2448
2358,47.14,0.7854,1.117,0.2449
2359,47.16,0.7857,1.1177,0.245
2360,47.18,0.786,1.1183,0.2451
2361,47.2,0.7864,1.1181,0.2452
2362,47.22,0.7867,1.118,0.2453
2363,47.24,0.787,1.1184,0.2454
2364,47.26,0.7873,1.1184,0.2455
2365,47.28,0.7877,1.1183,0.2456
2366,47.3,0.788,1.1191,0.2457
2367,47.32,0.7883,1.1199,0.2458
2368,47.34,0.7887,1.1204,0.2459
2369,47.36,0.789,1.1209,0.246
2370,47.38,0.7893,1.1219,0.2461
2371,47.4,0.7896,1.1217,0.2462
2372,47.42,0.7899,1.1212,0.2463
2373,47.44,0.7903,1.1216,0.2464
2374,47.46,0.7906,1.1222,0.2465
2375,47.48,0.791,1.1222,0.2466
2376,47.5,0.7913,1.1228,0.2467
2377,47.52,0.7916,1.1238,0.2468
2378,47.54,0.792,1.1239,0.2469
2379,47.56,0.7923,1.1245,0.247
2380,47.58,0.7926,1.1244,0.2471
2381,47.6,0.793,1.1227,0.2472
2382,47.62,0.7933,1.1234,0.2473
2383,47.64,0.7936,1.1246,0.2474
2384,47.66,0.7939,1.1252,0.2475
2385,47.68,0.7943,1.1262,0.2476
2386,47.7,0.7946,1.1264,0.2478
2387,47.72,0.7949,1.1262,0.2479
2388,47.74,0.7953,1.1267,0.2479
2389,47.76,0.7956,1.126,0.248
2390,47.78,0.7959,1.1267,0.2481
2391,47.8,0.7962,1.1277,0.2482
2392,47.82,0.7966,1.1283,0.2484
2393,47.84,0.7969,1.128,0.2485
2394,47.86,0.7972,1.1285,0.2486
2395,47.88,0.7976,1.1294,0.2487
2396,47.9,0.798,1.1296,0.2488
2397,47.92,0.7983,1.1292,0.249
2398,47.94,0.7987,1.1298,0.2491
2399,47.96,0.799,1.1302,0.2492
2400,47.98,0.7994,1.1311,0.2492
2401,48.0,0.7997,1.1313,0.2493
2402,48.02,0.8,1.1317,0.2495
2403,48.04,0.8004,1.1329,0.2496
2404,48.06,0.8007,1.1331,0.2497
2405,48.08,0.801,1.132,0.2498
2406,48.1,0.8014,1.1321,0.2499
2407,48.12,0.8017,1.1335,0.25
2408,48.14,0.802,1.1342,0.2501
2409,48.16,0.8023,1.1343,0.2502
2410,48.18,0.8027,1.1346,0.2503
2411,48.2,0.803,1.1351,0.2504
2412,48.22,0.8033,1.1354,0.2505
2413,48.24,0.8036,1.1351,0.2506
2414,48.26,0.804,1.1353,0.2507
2415,48.28,0.8043,1.1365,0.2508
2416,48.3,0.8047,1.1368,0.2509
2417,48.32,0.805,1.137,0.251
2418,48.34,0.8054,1.1382,0.2511
2419,48.36,0.8057,1.1378,0.2512
2420,48.38,0.8061,1.1369,0.2514
2421,48.4,0.8064,1.1374,0.2515
2422,48.42,0.8067,1.1388,0.2516
2423,48.44,0.8071,1.1391,0.2517
2424,48.46,0.8074,1.1393,0.2518
2425,48.48,0.8077,1.14,0.2519
2426,48.5,0.8081,1.1402,0.252
2427,48.52,0.8084,1.1401,0.2521
2428,48.54,0.8087,1.1409,0.2522
2429,48.56,0.809,1.1408,0.2522
2430,48.58,0.8093,1.1394,0.2523
2431,48.6,0.8096,1.1396,0.2524
2432,48.62,0.8099,1.1403,0.2525
2433,48.64,0.8103,1.1415,0.2526
2434,48.66,0.8106,1.1428,0.2528
2435,48.68,0.811,1.1434,0.2529
2436,48.7,0.8113,1.1438,0.253
2437,48.72,0.8117,1.1445,0.2531
2438,48.74,0.812,1.1449,0.2532
2439,48.76,0.8123,1.1445,0.2533
2440,48.78,0.8127,1.1448,0.2535
2441,48.8,0.813,1.1449,0.2536
2442,48.82,0.8133,1.145,0.2536
2443,48.84,0.8137,1.1455,0.2537
2444,48.86,0.814,1.1457,0.2538
2445,48.88,0.8143,1.1453,0.2539
2446,48.9,0.8147,1.146,0.254
2447,48.92,0.815,1.1472,0.2541
2448,48.94,0.8153,1.1476,0.2542
2449,48.96,0.8157,1.1478,0.2543
2450,48.98,0.816,1.1477,0.2544
2451,49.0,0.8163,1.1471,0.2545
2452,49.02,0.8166,1.1479,0.2546
2453,49.04,0.8169,1.1489,0.2548
2454,49.06,0.8173,1.149,0.2549
2455,49.08,0.8176,1.1488,0.2549
2456,49.1,0.818,1.1491,0.255
2457,49.12,0.8183,1.1499,0.2551
2458,49.14,0.8186,1.1498,0.2553
2459,49.16,0.819,1.151,0.2554
2460,49.18,0.8193,1.1512,0.2555
2461,49.2,0.8196,1.1514,0.2556
2462,49.22,0.82,1.1518,0.2557
2463,49.24,0.8203,1.1519,0.2558
2464,49.26,0.8206,1.1516,0.2559
2465,49.28,0.8209,1.1536,0.256
2466,49.3,0.8213,1.1538,0.2561
2467,49.32,0.8216,1.153,0.2562
2468,49.34,0.822,1.1527,0.2563
2469,49.36,0.8223,1.1532,0.2564
2470,49.38,0.8226,1.1543,0.2566
2471,49.4,0.8229,1.1542,0.2566
2472,49.42,0.8233,1.155,0.2567
2473,49.44,0.8236,1.1557,0.2568
2474,49.46,0.824,1.1556,0.2569
2475,49.48,0.8243,1.1564,0.2571
2476,49.5,0.8247,1.1564,0.2572
2477,49.52,0.825,1.1569,0.2573
2478,49.54,0.8254,1.1579,0.2575
2479,49.56,0.8257,1.1577,0.2576
2480,49.58,0.826,1.1569,0.2576
2481,49.6,0.8264,1.1564,0.2578
2482,49.62,0.8267,1.1577,0.2578
2483,49.64,0.827,1.1589,0.2579
2484,49.66,0.8273,1.1598,0.258
2485,49.68,0.8277,1.1594,0.2581
2486,49.7,0.828,1.159,0.2582
2487,49.72,0.8283,1.1595,0.2584
2488,49.74,0.8287,1.1597,0.2585
2489,49.76,0.829,1.1612,0.2586
2490,49.78,0.8293,1.1617,0.2587
2491,49.8,0.8297,1.1618,0.2588
2492,49.82,0.83,1.1622,0.2589
2493,49.84,0.8303,1.1623,0.2589
2494,49.86,0.8307,1.1621,0.2591
2495,49.88,0.831,1.1624,0.2592
2496,49.9,0.8314,1.1621,0.2593
2497,49.92,0.8317,1.1631,0.2594
2498,49.94,0.8321,1.1639,0.2596
2499,49.96,0.8324,1.1645,0.2597
2500,49.98,0.8327,1.1646,0.2598
2501,50.0,0.8331,1.1649,0.2598
2502,50.02,0.8334,1.1654,0.26
2503,50.04,0.8337,1.166,0.2601
2504,50.06,0.834,1.166,0.2601
2505,50.08,0.8344,1.1663,0.2602
2506,50.1,0.8347,1.1661,0.2604
2507,50.12,0.835,1.1663,0.2604
2508,50.14,0.8353,1.1664,0.2606
2509,50.16,0.8356,1.1667,0.2606
2510,50.18,0.836,1.1676,0.2608
2511,50.2,0.8363,1.1681,0.2608
2512,50.22,0.8366,1.1688,0.2609
2513,50.24,0.8369,1.1691,0.261
2514,50.26,0.8373,1.1692,0.2611
2515,50.28,0.8376,1.1685,0.2613
2516,50.3,0.838,1.1686,0.2613
2517,50.32,0.8383,1.1696,0.2615
2518,50.34,0.8387,1.1705,0.2616
2519,50.36,0.839,1.1708,0.2617
2520,50.38,0.8393,1.1702,0.2618
2521,50.4,0.8397,1.1711,0.2619
2522,50.42,0.84,1.1715,0.262
2523,50.44,0.8403,1.1717,0.2621
2524,50.46,0.8406,1.1723,0.2622
2525,50.48,0.841,1.1732,0.2623
2526,50.5,0.8413,1.1735,0.2624
2527,50.52,0.8416,1.1736,0.2625
2528,50.54,0.8419,1.1734,0.2626
2529,50.56,0.8422,1.1735,0.2627
2530,50.58,0.8426,1.1737,0.2628
2531,50.6,0.8429,1.1747,0.2629
2532,50.62,0.8432,1.1755,0.263
2533,50.64,0.8436,1.1772,0.2632
2534,50.66,0.8439,1.1763,0.2633
2535,50.68,0.8443,1.1766,0.2634
2536,50.7,0.8447,1.1771,0.2635
2537,50.72,0.845,1.1779,0.2636
2538,50.74,0.8454,1.178,0.2638
2539,50.76,0.8457,1.1778,0.2639
2540,50.78,0.846,1.1776,0.264
2541,50.8,0.8464,1.178,0.2641
2542,50.82,0.8467,1.1783,0.2641
2543,50.84,0.847,1.1786,0.2643
2544,50.86,0.8474,1.1786,0.2644
2545,50.88,0.8477,1.1794,0.2645
2546,50.9,0.848,1.1799,0.2646
2547,50.92,0.8484,1.18,0.2647
2548,50.94,0.8487,1.1804,0.2648
2549,50.96,0.849,1.1803,0.2648
2550,50.98,0.8493,1.1808,0.2649
2551,51.0,0.8496,1.1819,0.2651
2552,51.02,0.85,1.1819,0.2652
2553,51.04,0.8503,1.1823,0.2653
2554,51.06,0.8506,1.183,0.2654
2555,51.08,0.851,1.1835,0.2655
2556,51.1,0.8514,1.1835,0.2656
2557,51.12,0.8517,1.1835,0.2658
2558,51.14,0.8521,1.1827,0.2659
2559,51.16,0.8524,1.1841,0.266
2560,51.18,0.8528,1.1853,0.2661
2561,51.2,0.8531,1.1852,0.2662
2562,51.22,0.8534,1.1849,0.2663
2563,51.24,0.8537,1.1843,0.2664
2564,51.26,0.854,1.1858,0.2665
2565,51.28,0.8544,1.1869,0.2666
2566,51.3,0.8547,1.1864,0.2667
2567,51.32,0.855,1.1863,0.2669
2568,51.34,0.8553,1.187,0.267
2569,51.36,0.8557,1.1871,0.267
2570,51.38,0.856,1.188,0.2672
2571,51.4,0.8563,1.1886,0.2672
2572,51.42,0.8566,1.1887,0.2673
2573,51.44,0.857,1.1888,0.2674
2574,51.46,0.8573,1.1888,0.2676
2575,51.48,0.8577,1.1894,0.2677
2576,51.5,0.8581,1.1905,0.2678
2577,51.52,0.8584,1.191,0.2679
2578,51.54,0.8588,1.1907,0.2681
2579,51.56,0.8591,1.1911,0.2682
2580,51.58,0.8594,1.1919,0.2682
2581,51.6,0.8597,1.1917,0.2683
2582,51.62,0.86,1.1917,0.2684
2583,51.64,0.8604,1.1917,0.2685
2584,51.66,0.8607,1.1926,0.2686
2585,51.68,0.861,1.1933,0.2687
2586,51.7,0.8613,1.194,0.2688
2587,51.72,0.8617,1.195,0.2689
2588,51.74,0.862,1.1946,0.269
2589,51.76,0.8623,1.1948,0.2691
2590,51.78,0.8626,1.1954,0.2692
2591,51.8,0.8629,1.1949,0.2693
2592,51.82,0.8632,1.1955,0.2694
2593,51.84,0.8636,1.1948,0.2695
2594,51.86,0.8639,1.1954,0.2696
2595,51.88,0.8643,1.1962,0.2697
2596,51.9,0.8646,1.1966,0.2698
2597,51.92,0.865,1.1963,0.27
2598,51.94,0.8653,1.1958,0.2701
2599,51.96,0.8657,1.1959,0.2702
2600,51.98,0.866,1.1972,0.2703
2601,52.0,0.8663,1.1977,0.2704
2602,52.02,0.8667,1.1984,0.2705
2603,52.04,0.867,1.1991,0.2706
2604,52.06,0.8673,1.1992,0.2707
2605,52.08,0.8677,1.1998,0.2708
2606,52.1,0.868,1.2,0.2709
2607,52.12,0.8683,1.2002,0.271
2608,52.14,0.8686,1.1996,0.2711
2609,52.16,0.8689,1.2001,0.2712
2610,52.18,0.8693,1.2011,0.2713
2611,52.2,0.8696,1.2025,0.2714
2612,52.22,0.8699,1.2025,0.2715
2613,52.24,0.8703,1.2023,0.2716
2614,52.26,0.8706,1.2024,0.2718
2615,52.28,0.871,1.2024,0.2719
2616,52.3,0.8713,1.2023,0.272
2617,52.32,0.8717,1.2029,0.2721
2618,52.34,0.872,1.2041,0.2723
2619,52.36,0.8724,1.2042,0.2724
2620,52.38,0.8727,1.2042,0.2725
2621,52.4,0.873,1.2051,0.2725
2622,52.42,0.8733,1.2046,0.2726
2623,52.44,0.8737,1.2047,0.2728
2624,52.46,0.874,1.2056,0.2728
2625,52.48,0.8744,1.2055,0.2729
2626,52.5,0.8747,1.206,0.2731
2627,52.52,0.875,1.2065,0.2732
2628,52.54,0.8753,1.2059,0.2733
2629,52.56,0.8757,1.207,0.2734
2630,52.58,0.876,1.2069,0.2735
2631,52.6,0.8763,1.2069,0.2736
2632,52.62,0.8766,1.2079,0.2737
2633,52.64,0.877,1.2086,0.2738
2634,52.66,0.8773,1.2096,0.2739
2635,52.68,0.8777,1.2101,0.2741
2636,52.7,0.8781,1.2106,0.2742
2637,52.72,0.8784,1.2111,0.2743
2638,52.74,0.8788,1.2106,0.2744
2639,52.76,0.8791,1.2106,0.2745
2640,52.78,0.8794,1.2115,0.2746
2641,52.8,0.8797,1.2115,0.2747
2642,52.82,0.8801,1.2117,0.2748
2643,52.84,0.8804,1.2125,0.2749
2644,52.86,0.8807,1.2138,0.275
2645,52.88,0.881,1.2145,0.2751
2646,52.9,0.8814,1.2145,0.2752
2647,52.92,0.8817,1.215,0.2753
2648,52.94,0.882,1.2148,0.2754
2649,52.96,0.8823,1.2139,0.2755
2650,52.98,0.8826,1.214,0.2756
2651,53.0,0.8829,1.2151,0.2757
2652,53.02,0.8833,1.2152,0.2758
2653,53.04,0.8836,1.2147,0.2759
2654,53.06,0.8839,1.2162,0.276
2655,53.08,0.8843,1.2168,0.2761
2656,53.1,0.8847,1.2174,0.2763
2657,53.12,0.885,1.2173,0.2764
2658,53.14,0.8853,1.2173,0.2765
2659,53.16,0.8857,1.2169,0.2766
2660,53.18,0.886,1.2172,0.2767
2661,53.2,0.8863,1.218,0.2768
2662,53.22,0.8866,1.2183,0.2769
2663,53.24,0.887,1.2188,0.277
2664,53.26,0.8873,1.2191,0.2771
2665,53.28,0.8876,1.2185,0.2773
2666,53.3,0.888,1.2191,0.2773
2667,53.32,0.8883,1.2188,0.2775
2668,53.34,0.8886,1.2206,0.2776
2669,53.36,0.8889,1.2205,0.2776
2670,53.38,0.8892,1.2204,0.2777
2671,53.4,0.8896,1.2205,0.2778
2672,53.42,0.8899,1.2217,0.278
2673,53.44,0.8902,1.2219,0.2781
2674,53.46,0.8906,1.2216,0.2782
2675,53.48,0.891,1.2221,0.2783
2676,53.5,0.8913,1.2233,0.2784
2677,53.52,0.8917,1.2236,0.2786
2678,53.54,0.892,1.2234,0.2787
2679,53.56,0.8923,1.2239,0.2787
2680,53.58,0.8927,1.2254,0.2789
2681,53.6,0.893,1.2251,0.279
2682,53.62,0.8933,1.2252,0.2791
2683,53.64,0.8936,1.2256,0.2792
2684,53.66,0.894,1.2258,0.2793
2685,53.68,0.8943,1.226,0.2794
2686,53.7,0.8946,1.226,0.2795
2687,53.72,0.895,1.2265,0.2796
2688,53.74,0.8953,1.2274,0.2797
2689,53.76,0.8956,1.2286,0.2798
2690,53.78,0.8959,1.2288,0.2799
2691,53.8,0.8963,1.2289,0.28
2692,53.82,0.8966,1.2281,0.2801
2693,53.84,0.897,1.2283,0.2802
2694,53.86,0.8973,1.2291,0.2804
2695,53.88,0.8977,1.2299,0.2805
2696,53.9,0.898,1.2303,0.2806
2697,53.92,0.8984,1.2314,0.2807
2698,53.94,0.8987,1.2316,0.2808
2699,53.96,0.8991,1.2319,0.281
2700,53.98,0.8994,1.2316,0.2811
2701,54.0,0.8997,1.2312,0.2812
2702,54.02,0.9,1.2312,0.2812
2703,54.04,0.9004,1.2318,0.2813
2704,54.06,0.9007,1.2329,0.2815
2705,54.08,0.901,1.2331,0.2816
2706,54.1,0.9014,1.2335,0.2817
2707,54.12,0.9017,1.2341,0.2818
2708,54.14,0.902,1.2342,0.2819
2709,54.16,0.9023,1.2343,0.282
2710,54.18,0.9027,1.2345,0.2821
2711,54.2,0.903,1.2352,0.2822
2712,54.22,0.9033,1.2348,0.2823
2713,54.24,0.9037,1.2351,0.2824
2714,54.26,0.904,1.2352,0.2825
2715,54.28,0.9044,1.2359,0.2827
2716,54.3,0.9048,1.2359,0.2828
2717,54.32,0.9051,1.237,0.283
2718,54.34,0.9054,1.2376,0.283
2719,54.36,0.9058,1.2379,0.2831
2720,54.38,0.9061,1.2378,0.2832
2721,54.4,0.9064,1.2387,0.2833
2722,54.42,0.9067,1.2393,0.2834
2723,54.44,0.907,1.2388,0.2835
2724,54.46,0.9073,1.239,0.2836
2725,54.48,0.9077,1.2394,0.2837
2726,54.5,0.908,1.2401,0.2838
2727,54.52,0.9083,1.2403,0.2839
2728,54.54,0.9086,1.2406,0.284
2729,54.56,0.9089,1.2406,0.2841
2730,54.58,0.9093,1.2403,0.2842
2731,54.6,0.9096,1.2405,0.2843
2732,54.62,0.9099,1.2415,0.2844
2733,54.64,0.9103,1.2422,0.2845
2734,54.66,0.9106,1.243,0.2846
2735,54.68,0.911,1.2433,0.2847
2736,54.7,0.9113,1.2434,0.2848
2737,54.72,0.9117,1.2437,0.2849
2738,54.74,0.912,1.2449,0.2851
2739,54.76,0.9124,1.2449,0.2852
2740,54.78,0.9127,1.2444,0.2853
2741,54.8,0.913,1.244,0.2854
2742,54.82,0.9133,1.2451,0.2855
2743,54.84,0.9137,1.2458,0.2856
2744,54.86,0.914,1.246,0.2858
2745,54.88,0.9144,1.2462,0.2859
2746,54.9,0.9147,1.2471,0.286
2747,54.92,0.915,1.2472,0.2861
2748,54.94,0.9153,1.247,0.2862
2749,54.96,0.9156,1.2474,0.2863
2750,54.98,0.916,1.2479,0.2864
2751,55.0,0.9163,1.2483,0.2865
2752,55.02,0.9166,1.2479,0.2866
2753,55.04,0.9169,1.2483,0.2867
2754,55.06,0.9173,1.2483,0.2868
2755,55.08,0.9177,1.2491,0.2869
2756,55.1,0.918,1.2499,0.287
2757,55.12,0.9184,1.2501,0.2872
2758,55.14,0.9187,1.2499,0.2873
2759,55.16,0.919,1.2498,0.2873
2760,55.18,0.9194,1.2505,0.2875
2761,55.2,0.9197,1.2511,0.2876
2762,55.22,0.92,1.2511,0.2877
2763,55.24,0.9203,1.2516,0.2878
2764,55.26,0.9207,1.2515,0.2878
2765,55.28,0.921,1.2517,0.288
2766,55.3,0.9214,1.253,0.2881
2767,55.32,0.9217,1.2536,0.2882
2768,55.34,0.922,1.2541,0.2883
2769,55.36,0.9223,1.2539,0.2884
2770,55.38,0.9226,1.2539,0.2885
2771,55.4,0.923,1.2543,0.2886
2772,55.42,0.9233,1.255,0.2887
2773,55.44,0.9237,1.255,0.2888
2774,55.46,0.924,1.2549,0.289
2775,55.48,0.9244,1.2551,0.2891
2776,55.5,0.9248,1.2558,0.2892
2777,55.52,0.9251,1.2565,0.2894
2778,55.54,0.9254,1.2567,0.2895
2779,55.56,0.9258,1.2568,0.2895
2780,55.58,0.9261,1.258,0.2897
2781,55.6,0.9264,1.2582,0.2898
2782,55.62,0.9267,1.2584,0.2899
2783,55.64,0.927,1.2586,0.29
2784,55.66,0.9274,1.2594,0.2901
2785,55.68,0.9277,1.2594,0.2902
2786,55.7,0.928,1.2602,0.2903
2787,55.72,0.9283,1.26,0.2904
2788,55.74,0.9286,1.2599,0.2905
2789,55.76,0.929,1.2605,0.2906
2790,55.78,0.9293,1.2609,0.2907
2791,55.8,0.9296,1.261,0.2907
2792,55.82,0.93,1.2607,0.2908
2793,55.84,0.9303,1.2614,0.2909
2794,55.86,0.9306,1.2622,0.2911
2795,55.88,0.931,1.2627,0.2912
2796,55.9,0.9313,1.2629,0.2913
2797,55.92,0.9317,1.263,0.2914
2798,55.94,0.932,1.2628,0.2915
2799,55.96,0.9324,1.263,0.2916
2800,55.98,0.9327,1.2639,0.2917
2801,56.0,0.933,1.2635,0.2918
2802,56.02,0.9333,1.2643,0.2919
2803,56.04,0.9337,1.2649,0.292
2804,56.06,0.934,1.2653,0.2921
2805,56.08,0.9343,1.2658,0.2922
2806,56.1,0.9347,1.2658,0.2924
2807,56.12,0.935,1.2656,0.2925
2808,56.14,0.9353,1.2658,0.2926
2809,56.16,0.9356,1.2673,0.2927
2810,56.18,0.9359,1.2679,0.2928
2811,56.2,0.9363,1.2679,0.2929
2812,56.22,0.9366,1.2682,0.2929
2813,56.24,0.9369,1.2687,0.293
2814,56.26,0.9373,1.2684,0.2932
2815,56.28,0.9376,1.2693,0.2934
2816,56.3,0.938,1.2694,0.2935
2817,56.32,0.9383,1.2697,0.2936
2818,56.34,0.9387,1.2699,0.2937
2819,56.36,0.939,1.2705,0.2938
2820,56.38,0.9393,1.2711,0.2939
2821,56.4,0.9397,1.2706,0.294
2822,56.42,0.94,1.2708,0.2941
2823,56.44,0.9403,1.2718,0.2943
2824,56.46,0.9406,1.2721,0.2944
2825,56.48,0.941,1.2717,0.2945
2826,56.5,0.9413,1.2725,0.2946
2827,56.52,0.9416,1.2728,0.2946
2828,56.54,0.942,1.273,0.2947
