1,Time,Displacement,Force,Strain 1
,(s),(mm),(kN),(%)
"","12,1200","0,2017","0,5239","0,0735"
"","12,1400","0,2020","0,5232","0,0736"
"","12,1600","0,2024","0,5238","0,0737"
"","12,1800","0,2027","0,5243","0,0738"
"","12,2000","0,2030","0,5253","0,0739"
"","12,2200","0,2034","0,5257","0,0740"
"","12,2400","0,2037","0,5259","0,0741"
"","12,2600","0,2040","0,5259","0,0742"
"","12,2800","0,2044","0,5270","0,0743"
"","12,3000","0,2047","0,5278","0,0743"
"","12,3200","0,2050","0,5278","0,0744"
"","12,3400","0,2053","0,5278","0,0746"
"","12,3600","0,2057","0,5279","0,0746"
"","12,3800","0,2060","0,5282","0,0748"
"","12,4000","0,2063","0,5291","0,0750"
"","12,4200","0,2067","0,5289","0,0750"
"","12,4400","0,2071","0,5290","0,0751"
"","12,4600","0,2074","0,5294","0,0752"
"","12,4800","0,2078","0,5304","0,0753"
"","12,5000","0,2081","0,5314","0,0754"
"","12,5200","0,2084","0,5322","0,0755"
"","12,5400","0,2087","0,5323","0,0756"
"","12,5600","0,2091","0,5319","0,0757"
"","12,5800","0,2094","0,5320","0,0757"
"","12,6000","0,2097","0,5321","0,0758"
"","12,6200","0,2100","0,5331","0,0759"
"","12,6400","0,2103","0,5328","0,0761"
"","12,6600","0,2107","0,5333","0,0762"
"","12,6800","0,2110","0,5344","0,0762"
"","12,7000","0,2113","0,5345","0,0763"
"","12,7200","0,2116","0,5350","0,0765"
"","12,7400","0,2120","0,5354","0,0766"
"","12,7600","0,2123","0,5354","0,0767"
"","12,7800","0,2126","0,5353","0,0768"
"","12,8000","0,2130","0,5361","0,0769"
"","12,8200","0,2133","0,5365","0,0770"
"","12,8400","0,2137","0,5359","0,0771"
"","12,8600","0,2140","0,5367","0,0772"
"","12,8800","0,2144","0,5379","0,0773"
"","12,9000","0,2147","0,5379","0,0774"
"","12,9200","0,2150","0,5380","0,0775"
"","12,9400","0,2153","0,5384","0,0776"
"","12,9600","0,2157","0,5388","0,0777"
"","12,9800","0,2160","0,5393","0,0778"
"","13,0000","0,2163","0,5398","0,0779"
"","13,0200","0,2167","0,5402","0,0780"
"","13,0400","0,2170","0,5410","0,0781"
"","13,0600","0,2173","0,5411","0,0782"
"","13,0800","0,2176","0,5413","0,0783"
"","13,1000","0,2180","0,5413","0,0784"
"","13,1200","0,2183","0,5416","0,0784"
"","13,1400","0,2186","0,5420","0,0786"
"","13,1600","0,2189","0,5424","0,0786"
"","13,1800","0,2192","0,5428","0,0788"
"","13,2000","0,2196","0,5438","0,0789"
"","13,2200","0,2200","0,5444","0,0790"
"","13,2400","0,2203","0,5450","0,0791"
"","13,2600","0,2207","0,5453","0,0792"
"","13,2800","0,2210","0,5455","0,0793"
"","13,3000","0,2214","0,5458","0,0794"
"","13,3200","0,2217","0,5458","0,0795"
"","13,3400","0,2220","0,5460","0,0796"
"","13,3600","0,2223","0,5456","0,0797"
"","13,3800","0,2227","0,5456","0,0798"
"","13,4000","0,2230","0,5469","0,0799"
"","13,4200","0,2233","0,5479","0,0800"
"","13,4400","0,2237","0,5476","0,0801"
"","13,4600","0,2240","0,5477","0,0803"
"","13,4800","0,2243","0,5487","0,0804"
"","13,5000","0,2247","0,5496","0,0804"
"","13,5200","0,2250","0,5504","0,0806"
"","13,5400","0,2253","0,5499","0,0806"
"","13,5600","0,2256","0,5505","0,0807"
"","13,5800","0,2260","0,5505","0,0808"
"","13,6000","0,2263","0,5510","0,0809"
"","13,6200","0,2267","0,5516","0,0810"
"","13,6400","0,2270","0,5519","0,0812"
"","13,6600","0,2274","0,5530","0,0813"
"","13,6800","0,2277","0,5532","0,0814"
"","13,7000","0,2281","0,5534","0,0815"
"","13,7200","0,2284","0,5537","0,0816"
"","13,7400","0,2287","0,5538","0,0816"
"","13,7600","0,2290","0,5539","0,0817"
"","13,7800","0,2294","0,5546","0,0818"
"","13,8000","0,2297","0,5546","0,0820"
"","13,8200","0,2300","0,5546","0,0821"
"","13,8400","0,2304","0,5553","0,0822"
"","13,8600","0,2307","0,5561","0,0823"
"","13,8800","0,2310","0,5561","0,0824"
"","13,9000","0,2313","0,5562","0,0824"
"","13,9200","0,2317","0,5569","0,0826"
"","13,9400","0,2320","0,5573","0,0827"
"","13,9600","0,2323","0,5579","0,0827"
"","13,9800","0,2327","0,5585","0,0828"
"","14,0000","0,2330","0,5582","0,0829"
"","14,0200","0,2334","0,5574","0,0831"
"","14,0400","0,2338","0,5582","0,0832"
"","14,0600","0,2341","0,5593","0,0833"
"","14,0800","0,2344","0,5597","0,0834"
"","14,1000","0,2348","0,5602","0,0835"
"","14,1200","0,2351","0,5606","0,0836"
"","14,1400","0,2354","0,5615","0,0837"
"","14,1600","0,2357","0,5618","0,0838"
"","14,1800","0,2360","0,5619","0,0838"
"","14,2000","0,2363","0,5623","0,0839"
"","14,2200","0,2366","0,5623","0,0840"
"","14,2400","0,2370","0,5627","0,0841"
"","14,2600","0,2373","0,5627","0,0843"
"","14,2800","0,2376","0,5633","0,0844"
"","14,3000","0,2379","0,5639","0,0845"
"","14,3200","0,2383","0,5648","0,0845"
"","14,3400","0,2386","0,5646","0,0846"
"","14,3600","0,2389","0,5648","0,0847"
"","14,3800","0,2393","0,5645","0,0848"
"","14,4000","0,2396","0,5650","0,0849"
"","14,4200","0,2400","0,5661","0,0851"
"","14,4400","0,2403","0,5665","0,0852"
"","14,4600","0,2407","0,5668","0,0853"
"","14,4800","0,2410","0,5674","0,0854"
"","14,5000","0,2414","0,5676","0,0855"
"","14,5200","0,2417","0,5680","0,0856"
"","14,5400","0,2420","0,5678","0,0857"
"","14,5600","0,2423","0,5674","0,0858"
"","14,5800","0,2427","0,5685","0,0859"
"","14,6000","0,2430","0,5699","0,0860"
"","14,6200","0,2433","0,5710","0,0861"
"","14,6400","0,2437","0,5708","0,0862"
"","14,6600","0,2440","0,5703","0,0862"
"","14,6800","0,2443","0,5701","0,0863"
"","14,7000","0,2446","0,5701","0,0864"
"","14,7200","0,2449","0,5706","0,0865"
"","14,7400","0,2452","0,5714","0,0866"
"","14,7600","0,2456","0,5722","0,0867"
"","14,7800","0,2459","0,5725","0,0868"
"","14,8000","0,2463","0,5721","0,0870"
"","14,8200","0,2466","0,5728","0,0871"
"","14,8400","0,2470","0,5737","0,0873"
"","14,8600","0,2474","0,5739","0,0874"
"","14,8800","0,2477","0,5747","0,0874"
"","14,9000","0,2480","0,5760","0,0875"
"","14,9200","0,2484","0,5765","0,0876"
"","14,9400","0,2487","0,5764","0,0877"
"","14,9600","0,2490","0,5754","0,0878"
"","14,9800","0,2494","0,5759","0,0879"
"","15,0000","0,2497","0,5764","0,0881"
"","15,0200","0,2500","0,5761","0,0881"
"","15,0400","0,2504","0,5771","0,0882"
"","15,0600","0,2507","0,5779","0,0883"
"","15,0800","0,2510","0,5783","0,0884"
"","15,1000","0,2513","0,5779","0,0885"
"","15,1200","0,2517","0,5777","0,0886"
"","15,1400","0,2520","0,5793","0,0887"
"","15,1600","0,2523","0,5804","0,0888"
"","15,1800","0,2527","0,5802","0,0889"
"","15,2000","0,2530","0,5805","0,0890"
"","15,2200","0,2534","0,5808","0,0891"
"","15,2400","0,2537","0,5815","0,0892"
"","15,2600","0,2541","0,5816","0,0893"
"","15,2800","0,2544","0,5815","0,0894"
"","15,3000","0,2547","0,5820","0,0895"
"","15,3200","0,2550","0,5819","0,0896"
"","15,3400","0,2554","0,5822","0,0897"
"","15,3600","0,2557","0,5822","0,0898"
"","15,3800","0,2560","0,5828","0,0898"
"","15,4000","0,2563","0,5837","0,0900"
"","15,4200","0,2567","0,5840","0,0901"
"","15,4400","0,2570","0,5850","0,0902"
"","15,4600","0,2573","0,5853","0,0903"
"","15,4800","0,2577","0,5847","0,0904"
"","15,5000","0,2580","0,5843","0,0905"
"","15,5200","0,2583","0,5848","0,0905"
"","15,5400","0,2586","0,5858","0,0906"
"","15,5600","0,2589","0,5859","0,0907"
"","15,5800","0,2593","0,5865","0,0908"
"","15,6000","0,2596","0,5875","0,0910"
"","15,6200","0,2600","0,5881","0,0911"
"","15,6400","0,2604","0,5888","0,0912"
"","15,6600","0,2607","0,5886","0,0913"
"","15,6800","0,2610","0,5879","0,0913"
"","15,7000","0,2614","0,5878","0,0914"
"","15,7200","0,2617","0,5891","0,0915"
"","15,7400","0,2620","0,5899","0,0916"
"","15,7600","0,2623","0,5902","0,0917"
"","15,7800","0,2627","0,5899","0,0918"
"","15,8000","0,2630","0,5900","0,0919"
"","15,8200","0,2633","0,5906","0,0920"
"","15,8400","0,2636","0,5912","0,0920"
"","15,8600","0,2640","0,5913","0,0921"
"","15,8800","0,2643","0,5921","0,0922"
"","15,9000","0,2646","0,5927","0,0923"
"","15,9200","0,2649","0,5924","0,0924"
"","15,9400","0,2652","0,5917","0,0925"
"","15,9600","0,2656","0,5923","0,0926"
"","15,9800","0,2659","0,5934","0,0927"
"","16,0000","0,2663","0,5940","0,0928"
"","16,0200","0,2666","0,5940","0,0929"
"","16,0400","0,2670","0,5948","0,0930"
"","16,0600","0,2673","0,5948","0,0931"
"","16,0800","0,2677","0,5948","0,0932"
"","16,1000","0,2680","0,5954","0,0933"
"","16,1200","0,2683","0,5959","0,0934"
"","16,1400","0,2687","0,5965","0,0935"
"","16,1600","0,2690","0,5970","0,0936"
"","16,1800","0,2694","0,5974","0,0937"
"","16,2000","0,2697","0,5975","0,0938"
"","16,2200","0,2700","0,5984","0,0939"
"","16,2400","0,2704","0,5991","0,0940"
"","16,2600","0,2707","0,5990","0,0941"
"","16,2800","0,2710","0,5993","0,0942"
"","16,3000","0,2713","0,5999","0,0942"
"","16,3200","0,2716","0,5998","0,0943"
"","16,3400","0,2720","0,5999","0,0945"
"","16,3600","0,2723","0,6004","0,0946"
"","16,3800","0,2726","0,6013","0,0946"
"","16,4000","0,2730","0,6012","0,0947"
"","16,4200","0,2733","0,6011","0,0948"
"","16,4400","0,2737","0,6019","0,0949"
"","16,4600","0,2740","0,6022","0,0950"
"","16,4800","0,2744","0,6025","0,0951"
"","16,5000","0,2747","0,6030","0,0952"
"","16,5200","0,2750","0,6029","0,0953"
"","16,5400","0,2754","0,6035","0,0954"
"","16,5600","0,2757","0,6035","0,0955"
"","16,5800","0,2761","0,6040","0,0956"
"","16,6000","0,2764","0,6041","0,0956"
"","16,6200","0,2767","0,6039","0,0957"
"","16,6400","0,2770","0,6042","0,0958"
"","16,6600","0,2774","0,6051","0,0959"
"","16,6800","0,2777","0,6059","0,0960"
"","16,7000","0,2780","0,6058","0,0961"
"","16,7200","0,2783","0,6062","0,0962"
"","16,7400","0,2787","0,6067","0,0963"
"","16,7600","0,2790","0,6068","0,0965"
"","16,7800","0,2793","0,6070","0,0965"
"","16,8000","0,2797","0,6079","0,0966"
"","16,8200","0,2800","0,6087","0,0967"
"","16,8400","0,2804","0,6086","0,0968"
"","16,8600","0,2807","0,6088","0,0969"
"","16,8800","0,2810","0,6092","0,0971"
"","16,9000","0,2814","0,6095","0,0971"
"","16,9200","0,2817","0,6099","0,0972"
"","16,9400","0,2820","0,6109","0,0973"
"","16,9600","0,2824","0,6110","0,0974"
"","16,9800","0,2827","0,6114","0,0975"
"","17,0000","0,2830","0,6120","0,0976"
"","17,0200","0,2834","0,6120","0,0977"
"","17,0400","0,2837","0,6120","0,0978"
"","17,0600","0,2840","0,6126","0,0979"
"","17,0800","0,2844","0,6134","0,0980"
"","17,1000","0,2847","0,6135","0,0980"
"","17,1200","0,2850","0,6131","0,0982"
"","17,1400","0,2853","0,6134","0,0982"
"","17,1600","0,2857","0,6137","0,0983"
"","17,1800","0,2860","0,6145","0,0984"
"","17,2000","0,2863","0,6144","0,0985"
"","17,2200","0,2867","0,6145","0,0986"
"","17,2400","0,2871","0,6153","0,0987"
"","17,2600","0,2874","0,6154","0,0988"
"","17,2800","0,2877","0,6164","0,0989"
"","17,3000","0,2880","0,6163","0,0990"
"","17,3200","0,2884","0,6163","0,0991"
"","17,3400","0,2887","0,6161","0,0992"
"","17,3600","0,2890","0,6165","0,0992"
"","17,3800","0,2893","0,6177","0,0993"
"","17,4000","0,2896","0,6182","0,0994"
"","17,4200","0,2899","0,6181","0,0995"
"","17,4400","0,2903","0,6192","0,0996"
"","17,4600","0,2906","0,6199","0,0997"
"","17,4800","0,2909","0,6192","0,0998"
"","17,5000","0,2912","0,6188","0,0999"
"","17,5200","0,2916","0,6196","0,1000"
"","17,5400","0,2919","0,6206","0,1001"
"","17,5600","0,2922","0,6207","0,1002"
"","17,5800","0,2926","0,6210","0,1003"
"","17,6000","0,2929","0,6214","0,1004"
"","17,6200","0,2933","0,6220","0,1005"
"","17,6400","0,2937","0,6234","0,1006"
"","17,6600","0,2940","0,6242","0,1008"
"","17,6800","0,2944","0,6239","0,1009"
"","17,7000","0,2947","0,6229","0,1009"
"","17,7200","0,2951","0,6234","0,1010"
"","17,7400","0,2954","0,6243","0,1011"
"","17,7600","0,2957","0,6246","0,1012"
"","17,7800","0,2960","0,6243","0,1013"
"","17,8000","0,2964","0,6255","0,1014"
"","17,8200","0,2967","0,6257","0,1015"
"","17,8400","0,2970","0,6257","0,1015"
"","17,8600","0,2974","0,6256","0,1016"
"","17,8800","0,2977","0,6255","0,1017"
"","17,9000","0,2980","0,6268","0,1018"
"","17,9200","0,2983","0,6269","0,1019"
"","17,9400","0,2986","0,6264","0,1020"
"","17,9600","0,2990","0,6264","0,1021"
"","17,9800","0,2993","0,6274","0,1022"
"","18,0000","0,2997","0,6273","0,1023"
"","18,0200","0,3000","0,6277","0,1024"
"","18,0400","0,3004","0,6287","0,1025"
"","18,0600","0,3007","0,6298","0,1026"
"","18,0800","0,3011","0,6297","0,1027"
"","18,1000","0,3014","0,6300","0,1028"
"","18,1200","0,3017","0,6306","0,1029"
"","18,1400","0,3020","0,6304","0,1030"
"","18,1600","0,3024","0,6304","0,1031"
"","18,1800","0,3027","0,6305","0,1031"
"","18,2000","0,3030","0,6308","0,1032"
"","18,2200","0,3033","0,6317","0,1033"
"","18,2400","0,3037","0,6322","0,1034"
"","18,2600","0,3040","0,6321","0,1035"
"","18,2800","0,3043","0,6326","0,1036"
"","18,3000","0,3046","0,6327","0,1037"
"","18,3200","0,3050","0,6330","0,1037"
"","18,3400","0,3053","0,6334","0,1039"
"","18,3600","0,3056","0,6343","0,1040"
"","18,3800","0,3060","0,6347","0,1040"
"","18,4000","0,3063","0,6342","0,1041"
"","18,4200","0,3067","0,6352","0,1042"
"","18,4400","0,3070","0,6364","0,1043"
"","18,4600","0,3074","0,6373","0,1044"
"","18,4800","0,3077","0,6370","0,1046"
"","18,5000","0,3081","0,6371","0,1046"
"","18,5200","0,3084","0,6373","0,1047"
"","18,5400","0,3087","0,6376","0,1047"
"","18,5600","0,3090","0,6373","0,1048"
"","18,5800","0,3093","0,6374","0,1049"
"","18,6000","0,3097","0,6382","0,1050"
"","18,6200","0,3100","0,6389","0,1051"
"","18,6400","0,3103","0,6388","0,1051"
"","18,6600","0,3106","0,6393","0,1053"
"","18,6800","0,3110","0,6389","0,1053"
"","18,7000","0,3113","0,6388","0,1054"
"","18,7200","0,3116","0,6392","0,1055"
"","18,7400","0,3119","0,6398","0,1056"
"","18,7600","0,3122","0,6403","0,1057"
"","18,7800","0,3126","0,6404","0,1057"
"","18,8000","0,3129","0,6412","0,1059"
"","18,8200","0,3133","0,6415","0,1060"
"","18,8400","0,3137","0,6416","0,1061"
"","18,8600","0,3140","0,6408","0,1062"
"","18,8800","0,3144","0,6408","0,1063"
"","18,9000","0,3147","0,6413","0,1064"
"","18,9200","0,3150","0,6423","0,1065"
"","18,9400","0,3154","0,6434","0,1066"
"","18,9600","0,3157","0,6440","0,1066"
"","18,9800","0,3160","0,6442","0,1067"
"","19,0000","0,3164","0,6439","0,1068"
"","19,0200","0,3167","0,6443","0,1069"
"","19,0400","0,3170","0,6450","0,1070"
"","19,0600","0,3174","0,6453","0,1071"
"","19,0800","0,3177","0,6451","0,1071"
"","19,1000","0,3180","0,6460","0,1072"
"","19,1200","0,3183","0,6459","0,1073"
"","19,1400","0,3186","0,6459","0,1074"
"","19,1600","0,3190","0,6460","0,1074"
"","19,1800","0,3193","0,6463","0,1075"
"","19,2000","0,3197","0,6466","0,1076"
"","19,2200","0,3200","0,6469","0,1077"
"","19,2400","0,3204","0,6479","0,1079"
"","19,2600","0,3207","0,6492","0,1080"
"","19,2800","0,3211","0,6488","0,1080"
"","19,3000","0,3214","0,6490","0,1081"
"","19,3200","0,3217","0,6493","0,1082"
"","19,3400","0,3221","0,6490","0,1083"
"","19,3600","0,3224","0,6497","0,1084"
"","19,3800","0,3227","0,6496","0,1085"
"","19,4000","0,3230","0,6498","0,1085"
"","19,4200","0,3234","0,6500","0,1086"
"","19,4400","0,3237","0,6511","0,1086"
"","19,4600","0,3240","0,6523","0,1087"
"","19,4800","0,3243","0,6519","0,1088"
"","19,5000","0,3246","0,6513","0,1089"
"","19,5200","0,3249","0,6518","0,1090"
"","19,5400","0,3253","0,6529","0,1091"
"","19,5600","0,3256","0,6533","0,1091"
"","19,5800","0,3259","0,6529","0,1092"
"","19,6000","0,3263","0,6532","0,1093"
"","19,6200","0,3267","0,6535","0,1094"
"","19,6400","0,3270","0,6540","0,1095"
"","19,6600","0,3274","0,6552","0,1096"
"","19,6800","0,3277","0,6555","0,1097"
"","19,7000","0,3280","0,6555","0,1098"
"","19,7200","0,3284","0,6555","0,1099"
"","19,7400","0,3287","0,6558","0,1100"
"","19,7600","0,3290","0,6568","0,1100"
"","19,7800","0,3294","0,6566","0,1102"
"","19,8000","0,3297","0,6565","0,1103"
"","19,8200","0,3300","0,6570","0,1104"
"","19,8400","0,3304","0,6569","0,1105"
"","19,8600","0,3307","0,6566","0,1106"
"","19,8800","0,3310","0,6568","0,1106"
"","19,9000","0,3313","0,6580","0,1107"
"","19,9200","0,3316","0,6588","0,1108"
"","19,9400","0,3320","0,6596","0,1108"
"","19,9600","0,3323","0,6597","0,1109"
"","19,9800","0,3327","0,6601","0,1110"
"","20,0000","0,3330","0,6598","0,1111"
"","20,0200","0,3334","0,6607","0,1112"
"","20,0400","0,3337","0,6609","0,1113"
"","20,0600","0,3340","0,6606","0,1114"
"","20,0800","0,3344","0,6605","0,1115"
"","20,1000","0,3347","0,6610","0,1115"
"","20,1200","0,3350","0,6615","0,1116"
"","20,1400","0,3353","0,6620","0,1117"
"","20,1600","0,3357","0,6620","0,1118"
"","20,1800","0,3360","0,6616","0,1119"
"","20,2000","0,3363","0,6619","0,1119"
"","20,2200","0,3367","0,6622","0,1120"
"","20,2400","0,3370","0,6621","0,1121"
"","20,2600","0,3373","0,6623","0,1122"
"","20,2800","0,3376","0,6634","0,1123"
"","20,3000","0,3379","0,6646","0,1123"
"","20,3200","0,3382","0,6649","0,1124"
"","20,3400","0,3386","0,6649","0,1125"
"","20,3600","0,3389","0,6650","0,1125"
"","20,3800","0,3393","0,6651","0,1126"
"","20,4000","0,3396","0,6653","0,1127"
"","20,4200","0,3400","0,6658","0,1128"
"","20,4400","0,3404","0,6666","0,1130"
"","20,4600","0,3407","0,6662","0,1131"
"","20,4800","0,3411","0,6657","0,1131"
"","20,5000","0,3414","0,6661","0,1132"
"","20,5200","0,3417","0,6669","0,1133"
"","20,5400","0,3421","0,6671","0,1133"
"","20,5600","0,3424","0,6679","0,1134"
"","20,5800","0,3427","0,6684","0,1135"
"","20,6000","0,3430","0,6692","0,1136"
"","20,6200","0,3433","0,6693","0,1137"
"","20,6400","0,3437","0,6688","0,1138"
"","20,6600","0,3440","0,6686","0,1138"
"","20,6800","0,3443","0,6685","0,1139"
"","20,7000","0,3446","0,6691","0,1140"
"","20,7200","0,3449","0,6701","0,1140"
"","20,7400","0,3452","0,6707","0,1141"
"","20,7600","0,3456","0,6716","0,1142"
"","20,7800","0,3459","0,6716","0,1143"
"","20,8000","0,3463","0,6716","0,1145"
"","20,8200","0,3467","0,6715","0,1145"
"","20,8400","0,3470","0,6723","0,1146"
"","20,8600","0,3474","0,6725","0,1147"
"","20,8800","0,3477","0,6729","0,1148"
"","20,9000","0,3480","0,6728","0,1149"
"","20,9200","0,3484","0,6732","0,1150"
"","20,9400","0,3487","0,6734","0,1151"
"","20,9600","0,3490","0,6736","0,1151"
"","20,9800","0,3493","0,6743","0,1152"
"","21,0000","0,3497","0,6752","0,1153"
"","21,0200","0,3500","0,6753","0,1154"
"","21,0400","0,3503","0,6756","0,1155"
"","21,0600","0,3507","0,6760","0,1156"
"","21,0800","0,3510","0,6762","0,1156"
"","21,1000","0,3513","0,6767","0,1157"
"","21,1200","0,3516","0,6765","0,1158"
"","21,1400","0,3519","0,6766","0,1159"
"","21,1600","0,3523","0,6767","0,1160"
"","21,1800","0,3526","0,6767","0,1161"
"","21,2000","0,3530","0,6773","0,1162"
"","21,2200","0,3533","0,6794","0,1163"
"","21,2400","0,3537","0,6795","0,1164"
"","21,2600","0,3540","0,6788","0,1165"
"","21,2800","0,3543","0,6787","0,1166"
"","21,3000","0,3547","0,6799","0,1166"
"","21,3200","0,3550","0,6804","0,1167"
"","21,3400","0,3553","0,6798","0,1168"
"","21,3600","0,3556","0,6796","0,1170"
"","21,3800","0,3560","0,6795","0,1171"
"","21,4000","0,3563","0,6799","0,1171"
"","21,4200","0,3566","0,6802","0,1172"
"","21,4400","0,3569","0,6818","0,1172"
"","21,4600","0,3573","0,6825","0,1173"
"","21,4800","0,3576","0,6821","0,1174"
"","21,5000","0,3579","0,6821","0,1175"
"","21,5200","0,3582","0,6828","0,1176"
"","21,5400","0,3586","0,6831","0,1177"
"","21,5600","0,3589","0,6839","0,1178"
"","21,5800","0,3593","0,6844","0,1179"
"","21,6000","0,3597","0,6848","0,1180"
"","21,6200","0,3600","0,6846","0,1181"
"","21,6400","0,3604","0,6852","0,1182"
"","21,6600","0,3607","0,6855","0,1183"
"","21,6800","0,3610","0,6856","0,1184"
"","21,7000","0,3614","0,6856","0,1184"
"","21,7200","0,3617","0,6863","0,1185"
"","21,7400","0,3620","0,6867","0,1186"
"","21,7600","0,3623","0,6866","0,1187"
"","21,7800","0,3627","0,6873","0,1188"
"","21,8000","0,3630","0,6873","0,1189"
"","21,8200","0,3633","0,6878","0,1190"
"","21,8400","0,3637","0,6881","0,1191"
"","21,8600","0,3640","0,6882","0,1191"
"","21,8800","0,3643","0,6883","0,1192"
"","21,9000","0,3646","0,6889","0,1193"
"","21,9200","0,3650","0,6889","0,1194"
"","21,9400","0,3653","0,6891","0,1195"
"","21,9600","0,3657","0,6900","0,1196"
"","21,9800","0,3660","0,6909","0,1197"
"","22,0000","0,3664","0,6911","0,1198"
"","22,0200","0,3667","0,6911","0,1199"
"","22,0400","0,3671","0,6911","0,1200"
"","22,0600","0,3674","0,6917","0,1201"
"","22,0800","0,3677","0,6919","0,1202"
"","22,1000","0,3681","0,6927","0,1203"
"","22,1200","0,3684","0,6927","0,1204"
"","22,1400","0,3687","0,6927","0,1204"
"","22,1600","0,3690","0,6929","0,1205"
"","22,1800","0,3693","0,6936","0,1205"
"","22,2000","0,3697","0,6938","0,1207"
"","22,2200","0,3700","0,6943","0,1208"
"","22,2400","0,3703","0,6950","0,1208"
"","22,2600","0,3706","0,6943","0,1209"
"","22,2800","0,3710","0,6953","0,1210"
"","22,3000","0,3713","0,6952","0,1211"
"","22,3200","0,3716","0,6961","0,1212"
"","22,3400","0,3719","0,6965","0,1213"
"","22,3600","0,3723","0,6961","0,1214"
"","22,3800","0,3726","0,6959","0,1215"
"","22,4000","0,3730","0,6967","0,1216"
"","22,4200","0,3733","0,6968","0,1217"
"","22,4400","0,3737","0,6973","0,1218"
"","22,4600","0,3740","0,6977","0,1219"
"","22,4800","0,3744","0,6983","0,1220"
"","22,5000","0,3747","0,6990","0,1221"
"","22,5200","0,3750","0,6993","0,1222"
"","22,5400","0,3754","0,6995","0,1223"
"","22,5600","0,3757","0,6992","0,1224"
"","22,5800","0,3760","0,6994","0,1224"
"","22,6000","0,3764","0,7002","0,1225"
"","22,6200","0,3767","0,7006","0,1226"
"","22,6400","0,3770","0,7001","0,1227"
"","22,6600","0,3774","0,7011","0,1228"
"","22,6800","0,3777","0,7020","0,1229"
"","22,7000","0,3780","0,7021","0,1230"
